id,name,genres,followers,musicbrainz_id,type,country_of_origin,date_of_origin,year_of_origin,disambiguation,needs_review
1KYszkVzlhV3rAqmAcYIgd,Victorious Cast,[],2021131.0,19c682b6-31cc-41fa-bf6e-1796f2a1e778,Group,US,,2010-03-27,,False
2OTfr6S2kuHRYStjt1IkY6,Victoria Justice,[],956645.0,860b2707-6153-4e3a-aa57-74d2b42c55b5,Group,FR,,2003,"French electro house, Gaspard Augé & Xavier de Rosnay",False
0FWzNDaEu9jdgcYTbcOa4F,3OH!3,[],1081694.0,125948ec-7f91-4d1a-8b83-accbf50fae3d,Group,US,,2004,,False
4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,[],3976130.0,437a0e49-c6ae-42f6-a6c1-84f25ed366bc,Group,US,,2006,US indie folk band,False
0SwO7SWeDHJijQ3XNS7xEE,MGMT,['indie'],3628429.0,c485632c-b784-4ee9-8ea1-c5fb365681fc,Group,US,,2002-12,US pop rock group,False
57dN52uHvrHOxijzpIgu3E,Ratatat,[],608726.0,f467181e-d5e0-4285-b47e-e853dcc89ee7,Group,US,,2001,US electronic rock duo,False
2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,[],1063767.0,ba550d0e-adac-4864-b88b-407cab5e76af,Person,GB,,1942-06-18,The Beatles,False
0GWCNkPi54upO9WLlwjAHd,Big Time Rush,[],2676027.0,94785e0f-81be-4360-a9e1-a00df5dc8bc6,Group,US,,2009-08-01,,False
40giwFcTQtv9ezxW8yqxJU,Chiddy Bang,[],350706.0,d452681b-41e0-46a0-bb17-e77d23dfc220,Group,US,,2009,US rapper,False
4njFVSUWyxD84ur7w8Oy7h,Gwyneth Paltrow,[],18851.0,dc71c08e-3ee5-409d-ae0d-f4fd9050e170,Person,US,,1972-09-27,,False
3uBMhKEXqr2UtRlx7Jn9LL,Sunny Sweeney,"['texas country', 'red dirt']",80148.0,8582240e-2992-4d9f-aff8-ef03b5eeeedf,Person,US,,1976-12-07,,False
6z1cicLMt9XArxN10q7m8a,Travis Porter,[],867449.0,53423220-42b5-4082-a374-417ce6f8a919,Group,US,,2008,,False
64g59lHsc4g2jMFokrKDGW,My Darkest Days,[],686130.0,056bb0bc-6af7-4c25-bbfe-f96c6e6d9feb,Group,CA,,2005,,False
1AeC9AuzqGc3IXMC2T5xny,Zakk Wylde,[],601771.0,b109e75a-89d9-4fb2-843c-c0418b755d4c,Person,US,,1967-01-14,,False
3sAHunotiQdUXKSsFj5KUg,Mann,[],21230.0,06b6f280-8787-4a3d-8ab6-c6487b465320,Group,GB,,1962,English band,False
2rIaXMzFroqNiyyTkayeWU,Garrett Hedlund,[],30766.0,6acf524d-bf19-434e-ac52-3cada75366ff,Person,US,,,,False
481VlDdXZAIRxnHyywNbXn,Leighton Meester,[],134645.0,03825d6a-e148-4966-a2c5-0b9788d81bcb,Person,US,,1986-04-09,,False
26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,[],4345109.0,b41b38d4-ef3e-4f37-8c75-cfe9af999696,Group,US,,2006,,False
1OEqn1sz93LEk4xqzq4tBe,the JaneDear girls,[],41754.0,3718efd7-012d-4811-873a-dda4a3640ee8,Group,US,,2004,,False
3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,"['pop punk', 'punk', 'emo']",1673225.0,3630fff3-52fc-4e97-ab01-d68fd88e4135,Group,US,,1997,US pop punk band,False
0xOeVMOz2fVg5BJY3N6akT,Jaden,[],1948124.0,166cb987-3156-4166-b0d3-f1ad5a6c514c,Person,US,,1998-07-08,Jaden Smith,False
7KMqksf0UMdyA0UCf4R3ux,James Blunt,[],3338832.0,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,Person,GB,,1974-02-22,,False
4NVjldBwjF0DzudAiLvti0,New Hollow,[],6347.0,f1106b17-dcbb-45f6-b938-199ccfab50cc,Group,GB,,1980,UK synth pop band,False
6Wr3hh341P84m3EI8qdn9O,Rise Against,"['punk', 'hardcore punk']",2962163.0,606bf117-494f-4864-891f-09d63ff6aa4b,Group,US,,1999,,False
3sgFRtyBnxXD5ESfmbK4dl,LMFAO,[],4494473.0,ed5d9086-e8cd-473a-b96c-d81ad6c98f0d,Group,US,,2006,US electronic dance music duo,False
2jLE4BoXHriQ96JagEtiDP,Lauren Bennett,[],12778.0,8be0594f-8c13-46bb-ab06-f93ffba5c776,Person,US,,1926-08-03,US jazz/standards vocalist,False
0j8QSBQZ9MNSGjHr1Vll1R,Natalia Jiménez,"['mariachi', 'ranchera']",1368951.0,fe788ced-7566-45fa-8b01-c1e1e9c1554a,Person,ES,,1980-12-29,,False
2RTUTCvo6onsAnheUk3aL9,3 Doors Down,['post-grunge'],4982094.0,2386cd66-e923-4e8e-bf14-2eebe2e9b973,Group,US,,1996,,False
1iLuTmIgxCEiEllDSWkeIy,Ronnie Dunn,['country'],186278.0,9b0636eb-1275-4370-94cc-6ac85d9fb5e8,Person,US,,1953-06-01,American country music singer-songwriter and record producer,False
4pADjHPWyrlAF0FA7joK2H,Jay Sean,[],2088634.0,e03cf5b6-d2ec-4465-adee-226b518bcfcd,Person,GB,,1981-03-26,"UK singer, songwriter & producer",False
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,"['emo', 'pop punk']",10493883.0,c07f0676-9143-4217-8a9f-4c26bd636f13,Group,US,,2001-09-12,,False
1ZKqrja0WvbSssYNFO3lzs,New Boyz,[],408559.0,f1106b17-dcbb-45f6-b938-199ccfab50cc,Group,GB,,1980,UK synth pop band,False
0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah,['grime'],840416.0,3cce3d37-d44f-46a2-b1e3-cd7247d5015c,Person,GB,,1988-11-07,,False
79DOwuMzV2h4es3em0t002,Eric Turner,[],9973.0,618b6900-0618-4f1e-b835-bccb17f84294,Person,GB,,1945-03-30,,False
2t2XKfWKLXpFIjFwy1K8wx,Aaron Lewis,"['outlaw country', 'country']",939549.0,b59ac58d-036e-4bba-8112-c32a34c4575b,Person,US,,1935-09-29,"rock & roll pianist, nicknamed “The Killer”",False
6UpFUXmXvDV7Qj1SPymamh,Charlie Daniels,"['southern rock', 'country christian', 'outlaw country', 'country rock', 'classic country']",476400.0,c7356af9-9ea6-4a78-a55b-c73775716312,Person,US,,1920-08-29,"aka “Bird”, jazz alto saxophonist",False
2OpqcUtj10HHvGG6h9VYC5,George Jones,"['classic country', 'outlaw country', 'honky tonk', 'country', 'traditional country', 'country christian']",1375643.0,f2903be0-79a7-4334-8cc5-e45309482a97,Person,US,,1931-09-12,US country music vocalist,False
4akybxRTGHJZ1DXjLhJ1qu,Kirk Franklin,"['gospel', 'christian r&b', 'worship']",1920283.0,2f9ecbed-27be-40e6-abca-6de49d50299e,Person,US,,1942-03-25,,False
4sb7rZNN93BSS6Gqgepo4v,Too $hort,"['hyphy', 'west coast hip hop', 'g-funk', 'old school hip hop', 'gangster rap']",1685006.0,8e0fe7bd-bd17-4d25-9b68-1e6a60705477,Person,US,,1966-04-28,,False
3jksrX4oBklxR78ft8gv3j,Plies,['southern hip hop'],2030414.0,72f62a4c-0042-49f6-b4dc-2f5b27dd289f,Person,US,,1976-07-01,,False
6PnqTgZVc4M4IKJbCcgn7u,Willow Tributors,[],3.0,6bbfc71b-5f18-4e61-82fb-bee0c2a6b5f9,Person,US,,2000-10-31,punk rock singer Willow Smith,False
7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,"['rock', 'post-grunge', 'alternative rock', 'grunge']",13136927.0,67f66c07-6e61-4026-ade5-7e782fad3a5d,Group,US,,1994,,False
3Y365ZqTf6fJ4ZcRnLKPGt,Gorilla Zoe,"['southern hip hop', 'crunk']",911973.0,e7840b1b-0fc5-42a7-b05a-ffca943308ad,Person,US,,1983-01-26,,False
12Kgt2eahvxNWhD5PnSUde,Mary Mary,"['gospel', 'christian r&b']",668495.0,c9ba19d7-51e7-49e7-b083-588bfbebb3d9,Person,DE,,1949-01-09,,False
2uCmngYSlTEELzZXl1z1dV,Chris Medina,[],71946.0,c707b37e-cb5c-4694-be4d-46beefcb2475,Person,GB,,1951-03-04,,False
3YEJ9dU5Oz0LZS2gB2RlNO,MDMA,[],203.0,a0ad5227-18ea-4ef6-9180-602d8f13f79c,Person,,,,Hip-Hop/Rap: Dirty South,False
6B5c4sch27tWHAGdarpPaW,Seether,"['post-grunge', 'alternative metal', 'rock']",3890899.0,fbcd7b29-455f-49e6-9c4f-8249d20a055e,Group,US,,1999,,False
3SYGWAHCe31oykdeUPpoJp,Miranda Cosgrove,[],1217764.0,75285014-bdd1-4ca2-81c9-c6c642bfdec7,Person,US,,1993-05-14,US actress & singer,False
46VWDbmWmzvPBTmkSr25gM,Marsha Ambrosius,"['neo soul', 'r&b']",557185.0,24285231-f192-42f1-baea-0f467dd1d8aa,Person,US,,1977-08-08,,False
00UOluVoYY4F2blO5DmgRj,Kebo Gotti,[],2981.0,fbb2f0ce-3c55-4112-ba34-f32e9cffe913,Person,US,,1985-07-27,,False
1yLlQimDTRrACa45u50LXW,Josh Kelley,[],41795.0,4e5d156b-d8c1-4758-818a-f23f9abd887b,Person,US,,1980-01-30,US pop rock/country singer-songwriter,False
1ruutHJcECI7cos2n5TqpO,Nayer,[],35862.0,276d7d13-c0c4-4e67-a165-8e3764e4a2f3,Person,US,,1987-08-02,"mononym of Nayer Regalado, Latin‐American singer",False
7kNqXtgeIwFtelmRjWv205,John Summit,"['house', 'tech house']",624930.0,53b106e7-0cc6-42cc-ac95-ed8d30a3a98e,Person,US,,1932-02-08,American score composer,False
1JvKSExhqV480k3qFUJwLm,YC Worldwide,[],12469.0,90bc6d73-6d26-421e-932d-e142ee528ceb,Person,US,,1985-11-06,US rapper,False
369G5DRwe0MjvyOoyyVXGN,Sara Ramirez,[],54891.0,c305ea0a-a100-417f-94b1-62b6fbc0110d,Group,IT,,,"hardcore/gabber, Davide Rizzatti, Elvio Moratto & Ricki Persi",False
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,['french house'],1192678.0,06db73fd-57e2-4a6f-bcd3-699fb7bb7af4,Person,FR,,1976-09-22,,False
4GLJPBj5Cdr9AgLKvLWM4n,Dragonette,[],108670.0,00ef5e52-582b-4d53-a03a-bbd5b3084197,Group,CA,,2005,,False
6rJqqRce0Kvo2dJUXoHleC,Alabama,"['classic country', 'country', 'country rock', 'country christian']",1684805.0,7ac055fa-e357-4890-9098-010b8094a900,Group,,,1969,"country band, aka “Wildcountry”",False
3dctbbXhrRgigX1icexnws,Adam Hicks,[],53560.0,c53d4269-cb9c-4940-92ec-f398fa47b190,Person,US,,1961-12-16,US comedian,False
2Zi3RrdQqk63Xj0914STkS,Naomi Scott,[],412727.0,440fd8aa-2a36-460c-8615-8af2cc06d62e,Person,US,,,ambient / drone musician,False
3LjhVl7GzYsza1biQjTpaN,Hayley Kiyoko,[],1642148.0,3abc7470-3d67-4272-a24c-439f411b42eb,Person,US,,1991-04-03,American singer and actress,False
6jTnHxhb6cDCaCu4rdvsQ0,Hot Chelle Rae,[],563022.0,20aee940-3b65-4d04-8768-9a5918db2973,Group,US,,2005,,False
0q8J3Yj810t5cpAYEJ7gxt,Duck Sauce,['disco house'],128343.0,5269d3d2-63c6-4b8f-8200-6908ffa365d5,Group,US,,2009,,False
3TaUSUXn41GixL7zbvrIDt,A-Trak,['disco house'],141188.0,47ea59b7-81c2-4001-8ac3-567877b3172a,Person,CA,,1982-03-30,,False
3cQA9WH8liZfeja1DxcDYE,Armand Van Helden,"['disco house', 'funky house']",315143.0,b09b5127-c62e-4bb2-b790-1e4aa18749ed,Person,,,1970-02-16,,False
7gP3bB2nilZXLfPHJhMdvc,Foster The People,[],4063108.0,e0e1a584-dd0a-4bd1-88d1-c4c62895039d,Group,US,,2009-10,,False
3flTDj1VSZCktpBGZlNutt,Javier Colon,[],17888.0,2c82d814-6ee6-4ed3-a9f7-0799b5f0ffd9,Person,US,,1978-04-29,,False
0RqtSIYZmd4fiBKVFqyIqD,Thirty Seconds To Mars,[],4036527.0,d8354b38-e942-4c89-ba93-29323432abc3,Group,US,,1998,,False
33ScadVnbm2X8kkUqOkC6Z,Don Omar,"['reggaeton', 'urbano latino']",16925928.0,afbdfac9-2955-4404-ae22-c08bf1c1b51e,Person,PR,,1978-02-10,William Omar Landrón Rivera,False
5bv5RplEOwdCvhq0EILh9E,Lucenzo,['reggaeton'],172359.0,9d93fcb8-f66a-4576-9bdc-04dd4a1b27c6,Person,FR,,1983-05-27,,False
3DgcBA7P0ji5co7Z1Gfp2Q,Kristin Chenoweth,['musicals'],191515.0,9031b393-ced7-4685-9e25-d0b43996158a,Person,US,,1968-07-24,,False
77IURH5NC56Jn09QHi76is,Bad Meets Evil,[],1863758.0,87f27b14-cbd0-44ea-93a3-6fead5cb45e7,Group,US,,1997,,False
32zks9ovi0IExzUd1C7W6o,Steven Tyler,[],115000.0,0aa8294b-6332-4b65-b677-e3a1f8591d3b,Person,GB,,1951-06-08,,False
2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks,[],2535930.0,5508631d-697f-4839-a669-06637e5bcb90,Person,US,,1989-12-22,,False
6YHEMoNPbcheiWS2haGzkn,Michael Bolton,['soft rock'],2618458.0,e8bee5d1-a3a5-4c1a-ada4-f1ca22101e84,Person,US,,1953-02-26,,False
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,[],1335055.0,16fdd9af-467f-47ce-bd29-3413b445b90f,Person,US,,1946-12-25,,False
7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,['musicals'],172912.0,f2e11566-b21e-4387-b7f6-e1c24d46fbde,Person,US,,1985-03-26,,False
43eAoOm70bzBUNs4JKP5nE,Ashton Shepherd,['traditional country'],64096.0,9f1c4795-60fb-42e7-a90c-fe75f4a1f4bb,Person,US,,1986-08-16,,False
40xbWSB4JPdOkRyuTDy1oP,Nicole Scherzinger,[],2368369.0,0f7534a6-dc5f-46ca-a2e0-13d214cdd52b,Person,US,,1978-06-29,,False
1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina,['country'],737372.0,f2506ff4-4091-4e57-ac5b-156110732aa9,Person,US,,1994-11-08,,False
7qDUWeBzKcDnh15yhYBf2U,Reeve Carney,['musicals'],17083.0,aa11c4f2-4205-4f48-b9b5-ce49e14d0d89,Person,US,,1983-04-18,,False
0m2Wc2gfNUWaAuBK7URPIJ,Bono,[],73319.0,7f347782-eb14-40c3-98e2-17b6e1bfe56c,Person,IE,,1960-05-10,singer of U2,False
1X8wFHJFucBUmBc7spQ4jP,The Edge,[],13899.0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,Group,GB,,1960,"UK rock band, “The Fab Four”",False
1PJVVIeS5Wu0wbZDhtC0Ht,Grace Potter,[],135628.0,b1103b87-3b91-4ec5-9d7b-15c2d1e486af,Person,US,,1983-06-20,,False
67oiK9STe75g3hNiUFyaRo,Rej3ctz,[],33332.0,5e83e580-eb90-4ed9-a671-01ecb14d29f8,Group,US,,2010,"Electro funk / Funk / Hip Hop, California",False
79FMDwzZQxHgSkIYBl3ODU,Trace Adkins,"['country', 'acoustic country']",2753588.0,3dc9c919-508f-4255-b05e-0eed6a28137d,Person,US,,1962-01-13,,False
2oX42qP5ineK3hrhBECLmj,Andy Grammer,[],1345363.0,9e60ea29-9607-4f7d-aa96-2092ef41f0d3,Person,US,,1983-12-03,,False
2qgvmDsc4jrqbAbjq1HGM2,Rodney Atkins,"['country', 'acoustic country']",2028237.0,5810667a-9db6-4fd0-abac-667cdac5d415,Person,US,,1924-06-20,,False
3ppkM4QtM781APpaX7H9t7,Dia Frampton,"['melodic bass', 'future bass']",46658.0,fe3399b8-16c1-4e96-8f06-331072cb61bf,Person,US,,1987-10-02,,False
3P33qFNGBVXl86yQYWspFj,Martina McBride,['country'],1425141.0,b0a55bd8-60c7-45c1-b78e-f20e4c8adba1,Person,US,,1966-07-29,,False
22Fg6dE7cFJm88AiUzGHAa,Casey Weston,[],2319.0,7ab0d993-25c7-4e57-96f6-c9f46b9c0c11,Person,US,,,,False
1sxu3pxg9icRUHpyWpDxz2,Vicci Martinez,[],8378.0,6aabc385-f85b-4c98-8f68-684891a44c81,Person,US,,1984-09-21,,False
4hlUIRQCAtCnIO4mh0jvpq,Xenia,[],2666.0,ff791b02-8e03-4e75-bf86-255e56a27159,Person,,,,"Xenia Rubio, synthpop from Spain",False
7gbmX8SsfjEjxDMzBi1ZOL,Joe Jonas,[],1799217.0,32f2d6bd-c22b-42cf-a7bc-0c4b48cd2bcb,Person,GB,,1944-05-20,,False
4IJczjB0fJ04gs4uvP0Fli,Gym Class Heroes,[],1716929.0,f4d4b515-0b74-423f-a161-db184330c37c,Group,US,,1997,American rap rock,False
2d6W4cnC5XsVOaxtgaj9hA,Eva Simons,[],101464.0,481cbdd9-02ac-46fd-825f-afed658bc505,Person,,,1984-04-27,Dutch singer & songwriter,False
5e4Dhzv426EvQe3aDb64jL,Shania Twain,['country'],3425071.0,faabb55d-3c9e-4c23-8779-732ac2ee2c0d,Person,CA,,1965-08-28,,False
3Isy6kedDrgPYoTS1dazA9,Sean Paul,['dancehall'],5375005.0,c3da3346-2643-48a7-93cd-011f6834b3d7,Person,JM,,1973-01-09,Jamaican reggae/dancehall,False
6AVLthptCPhfrxlHadOBJD,Jill Scott,"['neo soul', 'quiet storm']",1890928.0,b1fb6a18-1626-4011-80fb-eaf83dfebcb6,Person,US,,1972-04-04,,False
2DzRMyWgjuMbYvt5BLbpCo,Anthony Hamilton,"['neo soul', 'r&b', 'quiet storm']",1716241.0,af7f5e8e-ac05-4d55-b860-a4dc72c78e66,Person,US,,1971-01-28,US R&B/soul singer & producer,False
58AqJv0sDFPFnnBcLT8eeX,Bella Thorne,[],1079651.0,53c336fa-358f-4ce5-8681-ab7909922874,Person,US,,1997-10-08,,False
116v5BJngSpJcXNml0OPeu,Cast of Shake It Up: Break It Down,[],83303.0,3e86e2f8-e4c8-46c6-a24d-ebed158438f2,Group,,,,,False
73UtSpuYBFJE0nM9M9N7kX,Beverly McClellan,[],1730.0,1e74878f-d667-4df9-9807-178a579cbf8b,Person,US,,1969-07-06,,False
5tKXB9uuebKE34yowVaU3C,Iyaz,[],1187247.0,3bf30073-ce4e-4207-88d2-ad83677b0387,Person,VG,,1987-04-15,,False
7vCtweS8UVAXTyau2j0rDT,Josh Turner,"['country', 'country christian']",2733866.0,9072df14-b61e-42e2-b4f4-6bbb7fdb5586,Person,CH,,1939-11-26,,False
1HvYwEbfOUhm2F4g9nH0vP,Joey Galaxy,[],2102.0,7d9d8ff5-f340-46e1-953b-de0672e22847,,,,,,False
0BmLNz4nSLfoWYW1cYsElL,Alexandra Stan,['europop'],441245.0,70e6fee5-36b1-4cdb-b573-2132f9566dad,Person,RO,,1989-06-10,Romanian singer and songwriter,False
6FBDaR13swtiWwGhX1WQsP,blink-182,"['pop punk', 'punk', 'rock', 'skate punk', 'emo']",9407507.0,0743b15a-3c32-48c8-ad58-cb325350befa,Group,US,,1992-08-01,,False
2aYJ5LAta2ScCdfLhKgZOY,Cobra Starship,[],528972.0,ffb390b8-8df4-4b72-97d1-7b2fc008a452,Group,US,,2005,US dance‐rock band,False
3tB8VKd0rtEnc9x8l78ymo,Sabi,[],9499.0,2d8b6272-eb4c-4dca-903e-b8687785e00b,Person,US,,1988-11-24,US pop singer,False
60df5JBRRPcnSpsIMxxwQm,Otis Redding,"['motown', 'soul', 'classic soul', 'soul blues']",2572368.0,82b1f5fd-cd31-41a9-b5d4-7e33f0eb9751,Person,US,,1941-09-09,,False
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,"['funk rock', 'alternative rock', 'rock']",23574337.0,8bfac288-ccc5-448d-9573-c33ea2aa5c30,Group,US,,1983,,False
4NGiEU3Pkd8ASRyQR30jcA,Matt Nathanson,[],378632.0,e28dbf43-a2d9-4651-908f-1879ad67d30e,Person,,,1973-03-28,,False
51xJF4OqJPHWop1fv0VVyd,Kreayshawn,[],226661.0,b87b38cc-b446-4a0c-968a-addb0e244c9d,Person,US,,1989-09-24,,False
3c4tvPnssdxwBlCiQJM560,Chris Richardson,[],4261.0,c707b37e-cb5c-4694-be4d-46beefcb2475,Person,GB,,1951-03-04,,False
2NQEwAVHBNcI0tGMLlWwF1,Mat Kearney,[],480044.0,320d40d6-28dd-42d7-b05f-7e6e8d399a2e,Person,US,,1978-12-01,,False
5t28BP42x2axFnqOOMg3CM,Five Finger Death Punch,"['metal', 'groove metal', 'heavy metal', 'hard rock', 'rock']",6983529.0,7e8571b1-7c5a-4739-bc51-73d422ee9d74,Group,US,,2005,,False
2waKklOyXKNqhqIOmE4yBA,Mindless Behavior,[],225349.0,b5ddbf00-9166-41a2-ba10-4e80b029dab6,Group,US,,2008,,False
28ABOA2akZrXN9kQpqwvVg,Diggy Simmons,[],5250.0,f0784bdf-9f9c-4366-ac42-ea793ff56ff0,Person,US,,1948-04-04,"Author, Science Fiction and Horror",False
5nGIFgo0shDenQYSE0Sn7c,Evanescence,['alternative metal'],6451550.0,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,Group,US,,1995,,False
7hmwyQifkGl8GgOMVJZvW0,Angaleena Presley,['country'],18253.0,01809552-4f87-45b0-afff-2c6f0730a3be,Person,US,,1935-01-08,“The King of Rock and Roll”,False
0iYwcf0XreyCAswJOJMOII,Steve Holy,['country'],59418.0,f4eb8346-052d-4a5c-8393-cba3aeadb4d9,Person,GB,,1950-02-12,,False
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",[],25176420.0,f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,Person,US,,1991-03-06,,False
4Ws2otunReOa6BbwxxpCt6,Benny Benassi,['electro house'],621131.0,674bf89f-8e70-4472-929d-6b4ed6f98c88,Person,IT,,1967-07-13,"Italian DJ, producer & remixer",False
5pnbUBPifNnlusY8kTBivi,Jadakiss,['east coast hip hop'],1272295.0,83735edd-f2a3-41d0-a31d-652bc3cadb3e,Person,US,,1975-05-27,US rapper,False
4j56EQDQu5XnL7R3E9iFJT,Young the Giant,[],1717790.0,7fe96b15-5608-430e-ad25-77a01353c5d9,Group,US,,2004,,False
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,[],2462009.0,ed29398b-bbf3-42a0-8eff-8631509c271d,Person,US,,1990-12-20,American singer and actress,False
5WM5zPOswRcPu07rxP2dQv,Hugh Laurie,"['blues', 'comedy']",269727.0,4b90c344-31bd-48d1-aa58-8e061a8251c9,Person,GB,,1959-06-11,,False
2lolQgalUvZDfp5vvVtTYV,Tony Bennett,"['vocal jazz', 'christmas', 'big band', 'adult standards', 'jazz']",1017946.0,8be0594f-8c13-46bb-ab06-f93ffba5c776,Person,US,,1926-08-03,US jazz/standards vocalist,False
6Q192DXotxtaysaqNPy5yR,Amy Winehouse,[],9834902.0,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Person,GB,,1983-09-14,,False
5LmYIx9kSWBJOWbP4xAxb1,Alexis Jordan,[],181730.0,288414bb-2cfc-4ce8-a221-7505071d1b4d,Person,US,,1992-04-07,,False
2xTlb6eueddQmWsxImpDbP,Sarah Buxton,[],20427.0,351d8bdf-33a1-45e2-8c04-c85fad20da55,Person,US,,1924-03-27,,False
6SvFyXN6qzhw95Bj4HoevV,China Anne McClain,[],788411.0,3d97031d-65c9-4363-8cce-9c262989f2ae,Person,US,,1998-08-25,"singer / songwriter, actress",False
74V3dE1a51skRkdII8y2C6,André 3000,[],681041.0,f563a1a9-069b-41ed-8b3b-e1b1a6f5b34b,Person,US,,1975-05-27,,False
6deZN1bslXzeGvOLaLMOIF,Nickelback,"['post-grunge', 'rock']",7979103.0,bc710bcf-8815-42cf-bad2-3f1d12246aeb,Group,CA,,1995,,False
4n1jUVWofpK6Lx1r2EnLCo,The WAV.s,[],341.0,9e4d74c7-50b9-4cdc-842b-e3016e42a717,Group,,,,producers,False
6TQj5BFPooTa08A7pk8AQ1,Kaskade,['edm'],1005536.0,29ed4a49-fb99-4a5c-8713-609cabe6f34a,Person,US,,1971-02-25,American DJ and record producer,False
7352aRY2mqSxBZwzUb6LmA,Bow Wow,['r&b'],1640242.0,2a81f398-647b-4580-b24c-d78b3103a27b,Group,GB,,1980,English 1980s new wave band,False
53M4Iv2RkzzxFFvW2B1jhC,Breathe Carolina,[],354217.0,0509d076-7e31-4f53-bad3-80ee246e23b7,Group,US,,2007,,False
7okwEbXzyT2VffBmyQBWLz,Maná,"['rock en español', 'latin rock', 'mexican rock', 'latin pop']",13866404.0,55441123-89a2-49ab-ae3f-df7a3e86835a,Group,MX,,1986,Mexican rock group,False
3d2pb1dHTm8b61zAGVUVvO,Mick Jagger,[],750541.0,b5ffc3aa-b868-4b88-905f-d73d51dbe51c,Person,GB,,1943-07-26,,False
1zuG3w1Zgeou53fb3Vu3bO,Outasight,[],57853.0,dc4b3fb1-8e03-4a81-96f9-e7f8a8e05be7,Person,US,,1983-02-17,US rapper,False
3kVUvbeRdcrqQ3oHk5hPdx,GROUPLOVE,['indie'],1266903.0,d8e41375-bd8d-4e39-9da7-f0c171e97086,Group,US,,2009,American alternative rock band,False
6KAwb5D0KanI575XxOucMt,Edens Edge,[],36816.0,d2a498f2-f813-4b03-b3f9-22bac5bd5419,Group,US,,2010-04,,False
6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,['alternative r&b'],1502698.0,ee190f6b-7d98-43ec-b924-da5f8018eca0,Person,US,,1985-12-01,,False
2TnJ7VOpGzjtKUn0ObpEYe,Neon Hitch,[],116000.0,8386d976-933e-454c-8364-63f75dd7b7e2,Person,GB,,1986-05-25,,False
6prmLEyn4LfHlD9NnXWlf7,Adam Lambert,[],1642102.0,e942594a-91cc-427a-8beb-6815c28e9254,Person,US,,1982-01-29,,False
6J7rw7NELJUCThPbAfyLIE,The Civil Wars,['southern gothic'],804016.0,91dad7e7-0bf6-47e8-bd42-ef1fac32c729,Group,US,,2009,,False
49mHZzhcsoQB1JXWv8Q9gU,V.I.C.,[],143896.0,423066e2-4dcb-4014-b824-cc55933f0bf0,Person,US,,1928-06-12,,False
3oAazIwC0nAYkOKVQPUC38,Sirah,[],21414.0,e451c0ae-5dbe-42d2-9830-9bc96efa3ea9,Person,US,,1988-07-28,,False
3bGXaFVQLASmDMdjjeJr8a,Montgomery Gentry,"['country', 'acoustic country']",1531875.0,d39f9276-32c1-4b84-9389-d77dbc3801ae,Group,US,,1993,,False
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,[],3335466.0,a66999a7-ae5c-460e-ba94-1a01143ae847,Group,GB,,1994,,False
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,"['glam metal', 'classic rock', 'rock', 'hard rock']",6931936.0,b665b768-0d83-4363-950c-31ed39317c15,Group,US,,1972,American hard rock band,False
6TIYQ3jFPwQSRmorSezPxX,mgk,[],5696035.0,f6af669a-56ea-448a-a044-de76181ada33,Person,US,,1990-04-22,Machine Gun Kelly,False
1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,['r&b'],4464638.0,db76c5ca-d555-4f09-b1db-baa1b713d875,Person,US,,1971-01-11,,False
1W3FSF1BLpY3hlVIgvenLz,The-Dream,['r&b'],1396249.0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,Group,GB,,1960,"UK rock band, “The Fab Four”",False
2LuUALONla8DJRSCiGONBp,Diggy,[],107965.0,2e6f29ce-38b4-4cd7-98df-a41743ec9fef,Person,NL,,1980-03-26,Dutch rapper Koen Jansen,False
6tbjWDEIzxoDsBA1FuhfPW,Madonna,[],8924990.0,79239441-bfd5-4981-a70c-55c3f15c1287,Person,US,,1958-08-16,“Queen of Pop”,False
